Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,7,"polymer_automated_frag_aug,T_K,P_Mpa",exp_CO2_sol_g_g,SVM,0.8916234479249476,0.02842825996390457,0.7790940609702813,0.05225532729756922,0.060954581200977756,0.0032603507434060693,0.0450829068387047,0.0034824964863895873,4413,33
