Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
Swelling_Xu,7,Augmented_SMILES,SD,RF,0.48208234867594596,0.35523179735639027,0.35859302075796784,0.2837289098673144,7.0793021135286605,3.1746758486532936,5.060928518452301,1.5461147919953673,377,103
