fold,r,r2,rmse,mae
0.0,0.7079550518654197,0.5012003554617691,0.6291919868802012,0.40082644496159003
1.0,0.43647310408407103,0.1905087705887843,0.8043234079930471,0.5018511459867164
2.0,0.8083216086832796,0.6533838230643251,1.0315943466124162,0.576459705655041
3.0,0.7288102132492966,0.5311643269364852,0.6860338857972519,0.33991354229922605
4.0,0.5494401506029569,0.3018844790946,1.0105273863184903,0.4444453265806299
5.0,0.7845613956005973,0.615536583466757,0.7544549867774871,0.4138436205314384
