fold,r,r2,rmse,mae
0.0,0.9682519878927439,0.9007150475423101,0.03863873746142356,0.027408583594342565
1.0,0.9426139111023352,0.8458587879926076,0.04431069555631799,0.027629574719031436
2.0,0.9200199104842118,0.8019690443033658,0.051179629053492284,0.030256601703036068
3.0,0.9801931825461375,0.9574650183794013,0.028127805497300117,0.020064788280547176
4.0,0.9674087704165778,0.9228021728439039,0.04101360525882688,0.0215106281177077
5.0,0.9637596140778103,0.9237797583852274,0.042059107491660405,0.028431132018136192
6.0,0.9778349849080238,0.9514921126118012,0.030513908840911968,0.021283910823675915
