fold,r,r2,rmse,mae
0.0,0.9112425385418288,0.7196485509549218,0.4211868873349979,0.2129794673952123
1.0,0.9024643122996848,0.8021964201507503,0.36394797701077714,0.19884846868071138
2.0,0.9630997006745419,0.899910869130837,0.4589917809801348,0.24114963211479565
3.0,0.8983307267653017,0.8066527941826306,0.4386633323307828,0.2131194090749126
4.0,0.8389544660046636,0.7014010318147921,0.6596618377252095,0.22170249877023832
5.0,0.9347236000142716,0.8630832048931059,0.4350932217392727,0.24704470508252419
