fold,r,r2,rmse,mae
0.0,0.9923405822271177,0.9839292449398127,0.015545308669404605,0.009848265568400556
1.0,0.9868709362073982,0.9737851574124138,0.018273545195513552,0.008883430209073265
2.0,0.9920304506392188,0.9838050401706964,0.014635936906238189,0.009191525223481696
3.0,0.9944963026769816,0.9883993859543222,0.014689371432525387,0.01085968765691728
4.0,0.9904291831886745,0.9798958665077654,0.020929945026019033,0.011953387140092786
5.0,0.994165963724131,0.9883181505924706,0.0164657188724547,0.009937299464553186
6.0,0.9953908914117637,0.9903211410502554,0.013630247667704473,0.008876611900962379
