Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,5,"polymer_automated_frag_aug_recombined_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g,RF,0.9815488463800858,0.006073258879881459,0.9618963275843401,0.012767251553965178,0.025479599519384572,0.005851228270579697,0.015109480957535847,0.002951635682844317,515,33
