Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
Swelling_Xu,7,polymer_automated_frag_SMILES,SD,SVM,0.35138319471719454,0.39549880252175096,0.04096408483840143,0.389133484176197,7.916019121451795,3.6236904301152775,6.158933324985889,2.3834180684091013,77,77
