fold,r,r2,rmse,mae
0.0,-0.1112641056591696,-0.5052626845783161,1.9139058859831697,1.5519757781215484
1.0,-0.2268659340214189,-0.5528493815269653,1.9617521299631322,1.586840907379049
2.0,-0.18260748676262867,-0.6034301318106416,1.9021025318319367,1.5346703928711618
3.0,-0.0175895083112415,-0.19699315195972988,1.7048815605671888,1.403896311895985
4.0,-0.1326141594718977,-0.5656286717592582,2.021665935770913,1.623513672034519
