Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,7,"Augmented_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g,LSTM,0.9144790648931937,0.011564539014008045,0.8315809018527569,0.021491142722195985,0.054242771635162265,0.007756029043517919,0.031277779520310266,0.0051644189635877795,2238,103
