Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
Swelling_Xu,7,PS_SELFIES,SD,RF,0.3908394188717073,0.23192361618652488,0.2065440150890084,0.21874307280133692,7.625314455270947,2.7345676407311554,5.5481116615752395,1.5216025136104876,77
