fold,r,r2,rmse,mae
0.0,0.9854269704348523,0.9707909049577355,0.020317732549188658,0.011631676384650949
1.0,0.9787450577475489,0.9573392631101748,0.02369318784483005,0.013842859578517481
2.0,0.97624548518703,0.9513687315343572,0.029529531358033816,0.0171243971069283
3.0,0.9734730352536315,0.9464650642525423,0.03500098817377118,0.01960627765062066
4.0,0.9807779375978123,0.9616528884793961,0.02826490102668948,0.01511573378640775
