Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,5,"Polymer_SELFIES,T_K,P_Mpa",exp_CO2_sol_g_g,NN,0.828466353604694,0.046440555877443425,0.6264691062532599,0.09198832250850436,0.08018496071238927,0.013402283144241873,0.04395567082218091,0.004716131555120502,515,95
