Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,7,"Polymer_manual_recombined_aug_FP,T_K,P_Mpa",exp_CO2_sol_g_g,BRT,0.9885320252659998,0.004320425951601505,0.9769125721271974,0.00842098290051071,0.019603526702623886,0.0036955117307234187,0.010816187651250461,0.0015159430285104042,1332,514
