fold,r,r2,rmse,mae
0.0,0.7795265494195289,0.27011685277313335,0.6795948831175029,0.4025537806983641
1.0,0.5750402289857703,0.2095626300859903,0.727538469874583,0.3948329111141337
2.0,0.7936427608914999,0.6245611347370048,0.8889576305535928,0.5021909841313381
3.0,0.6978612822414082,0.4663988629223085,0.7287368861073908,0.3291109860359337
4.0,0.6663737778782021,0.4379922497292271,0.9049995334340842,0.3861940082744023
5.0,0.8268291700510563,0.6688258187249092,0.6766782004968005,0.43018420247611744
