Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,5,"Augmented_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g,NN,0.7608095578458571,0.09094987563859733,0.48694296223104905,0.22583748101347084,0.0909481251422034,0.017746849855266277,0.04479353392227387,0.00747191524368189,2118,107
