fold,r,r2,rmse,mae
0.0,0.7662513514338386,0.5871411335741841,0.09030759711473547,0.04491686236699784
1.0,0.7749592367767753,0.600561818665642,0.08022140480859295,0.040308275829152695
2.0,0.6788476679563378,0.4608341562897582,0.09704488463732064,0.04409609516925508
3.0,0.8391996177153617,0.7042559983736092,0.07479280258180167,0.03677744366141301
4.0,0.8515251760368656,0.725095125424615,0.0788327542726022,0.03917435847701225
5.0,0.8586081185855722,0.737207901301056,0.08146802052383824,0.034321103468987695
6.0,0.7577657329845099,0.5742089060855515,0.09054828230384529,0.042120822683996084
