Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,5,"polymer_automated_frag_aug,T_K,P_Mpa",exp_CO2_sol_g_g,RF,0.9639345494268868,0.020514724773488733,0.9280947422591833,0.040122193991003675,0.03396799740966694,0.006406874876040363,0.019014257092933494,0.0030683819857767595,4116,33
