folds,r,r2,mae,rmse
0,0.3983807953681305,0.06340395232611784,7.501220069364681,11.949208140057799
1,0.5769311433959518,0.29454956885523154,4.25163243307635,5.159095331556002
2,-0.2538974500640319,-0.4240902576151744,8.04756327865749,12.139272674318557
3,0.45340286428714177,0.18773799783807033,4.814711015942065,5.966155257792551
4,-0.45713091821054685,-0.3462237886207129,6.7029907191023455,7.511710242248105
5,0.7527864027460114,0.3344469659140328,4.100488891942651,5.344614146250637
6,0.24985896699543594,-0.09229794762109766,6.661954017756819,7.335734512307224
