fold,r,r2,rmse,mae
1.0,0.9108789597225784,0.8297004792652866,0.41619518905042435,0.2118424569672462
2.0,0.8882839214058275,0.7890483250281143,0.3787273604212937,0.21046033169592174
3.0,0.9514043584637037,0.9051702533037317,0.5942185424692559,0.3043993277210591
4.0,0.8468259124295664,0.7171141259621676,0.5403833111263237,0.25041961913087923
5.0,0.8036711657834771,0.6458873427117731,0.7342087863583052,0.2756357564039756
6.0,0.9301954229025446,0.8652635247888438,0.4536527780743759,0.24698728622819133
