Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,7,"Polymer_manual_recombined_aug_FP,T_K,P_Mpa",exp_CO2_sol_g_g,NN,0.9748034213003427,0.015886633129892098,0.9485009381283194,0.03199486681540045,0.028277462138784036,0.010053531356730422,0.013572903163284328,0.0024735552205280135,1332,514
