Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
,5,Polymer_ohe,value,NN,0.022326880438676477,0.03988853136399753,-0.04729892497213184,0.01934873556971777,1.598520733178331,0.040062763070091205,1.3509256205796811,0.03055524362254084,3380,3380
