Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,7,"2mer_fp,T_K,P_Mpa",exp_CO2_sol_g_g,SVM,0.9620626714117962,0.009358850179123994,0.9093250472465731,0.025331088008626504,0.03896067114066559,0.0029166681556728313,0.0328423634520955,0.0021286385185712102,515,514
