fold,r,r2,rmse,mae
0.0,0.6592898479217981,0.30145458966149674,0.10248930140800404,0.056719455129957706
1.0,0.6679045952256524,0.3832884131053167,0.08863193617432662,0.05782289485115388
2.0,0.6712924828232059,0.43256418748885506,0.08663411895250117,0.05617531077979586
3.0,0.6855888329338551,0.3717447793652545,0.10810126562632655,0.060689362010852024
4.0,0.7715065038025486,0.5061173884086085,0.10373785811467713,0.052262688057752305
5.0,0.7613521116916095,0.5022452365201902,0.10748122422310893,0.061286864859114526
6.0,0.7938547108473358,0.6086477083024231,0.08667135869321113,0.04836505037274544
