Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,3,"polymer_automated_frag_aug_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g,LSTM,0.904608358150708,0.03192990585755769,0.8134373627764867,0.06349859571221311,0.06093529420341237,0.01239085521286243,0.0357033803273261,0.007360167610817993,4116,104
