Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
CO2_Soleimani,7,"3mer_fp,T_K,P_Mpa",exp_CO2_sol_g_g,SVM,0.9617369799252471,0.008836563436468216,0.9091382227070361,0.025048581765312616,0.03902817531307264,0.0029257061218886005,0.03266729702590218,0.0023587805899186617,515,514
