Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length,Target,fold,r,r2,rmse,mae
OPV_Min,5.0,manual_recombined_aug_fingerprint,calc_PCE_percent,BRT,0.7410040842487045,0.0529358261416347,0.5214976150165846,0.0935584752706825,2.094780338898126,0.1778453636030477,1.5533864503052257,0.0795408046322698,900.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_fingerprint,calc_PCE_percent,RF,0.7398027065970896,0.0649668202638519,0.530875121012928,0.0978759924206278,2.0725934444850087,0.1883434937589002,1.542727966304669,0.1053438047531135,900.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_fingerprint,calc_PCE_percent,LSTM,0.5934861892097844,0.0954270684264205,0.262456044109693,0.2036083166581969,2.5930568783093406,0.3626067643318368,1.95360178442426,0.2466313808966772,900.0,93.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_fingerprint,calc_PCE_percent,SVM,0.739900131551501,0.0474900168197254,0.5237368308959336,0.0615318298421009,2.094419604525757,0.0849137082346424,1.618750522354107,0.0410087794046909,900.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_SMILES,calc_PCE_percent,NN,0.6050630524919566,0.0446262816532551,0.3120270606381349,0.0778366973098433,2.520289295494288,0.1049928189845058,1.8682151082517373,0.0697575548445467,900.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_SMILES,calc_PCE_percent,BRT,0.6451172578975684,0.0474713469586514,0.362897377986652,0.099701548570285,2.4220763274053683,0.1663395591284623,1.7310603636628,0.1227264545507678,900.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_SMILES,calc_PCE_percent,RF,0.6465721618431113,0.0479265204297449,0.3862665513344379,0.0877756691530133,2.3781026676868846,0.1423117564098847,1.757533523081681,0.1166456085427641,900.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_SMILES,calc_PCE_percent,LSTM,0.6574875236854427,0.0742987844352671,0.3689164415663444,0.1354400219039897,2.3933459078270407,0.1449869591139969,1.796149809120993,0.0615709170455907,900.0,125.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_recombined_aug_SMILES,calc_PCE_percent,SVM,0.6432169241882585,0.0447250074869378,0.3894120316460436,0.0696387830848724,2.3732900079105765,0.0843378660801614,1.832017812073781,0.0625307373702003,900.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,fingerprint,calc_PCE_percent,NN,0.7473126527861245,0.0460319614225818,0.541465019714631,0.0690008173062946,2.076723264038988,0.1997022279304891,1.5226464108658992,0.0900139824402065,557.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,fingerprint,calc_PCE_percent,BRT,0.7428603696698076,0.0645757766638134,0.543960696844923,0.104477650774086,2.0601292129760096,0.2544715207108919,1.52231569229634,0.1243057235053589,557.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,fingerprint,calc_PCE_percent,RF,0.7551402753764729,0.0561822452808349,0.5630723158203382,0.0801482353310997,2.023660545719594,0.2175695648569174,1.5134536819119888,0.1212527242366341,557.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,fingerprint,calc_PCE_percent,LSTM,0.5037176319949883,0.0914445162018418,0.1987824928878193,0.1475455324823835,2.7358126924882566,0.2253803301751279,2.0762821754430503,0.100412078845309,555.0,93.0,calc_PCE_percent,,,,,
OPV_Min,5.0,fingerprint,calc_PCE_percent,SVM,0.736612438777388,0.081613687550416,0.530454047291849,0.1162547578988844,2.0894056313206697,0.2858535837583126,1.6121091215108467,0.1733086382099409,557.0,512.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug_SMILES,calc_PCE_percent,NN,0.6453983121300542,0.0420337678382733,0.375769047142327,0.0870514620301663,2.3979862709435733,0.1296208070001663,1.7745821753426263,0.056990733791813,1700.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug_SMILES,calc_PCE_percent,BRT,0.6975918561649742,0.0686538516137248,0.4592493680866507,0.1069399576748318,2.222383771330107,0.1717838370603886,1.6502579687301149,0.0950740775212346,1700.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug_SMILES,calc_PCE_percent,RF,0.6991927542673175,0.0705547350126901,0.4669005720547721,0.0968095745589086,2.2079475912029536,0.1505661277722634,1.6859422111567597,0.0750457885756276,1700.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug_SMILES,calc_PCE_percent,LSTM,0.6635056247540158,0.060511279542924,0.3939501659655015,0.0780410120347769,2.3855895128423823,0.1550371016805072,1.7976203974562666,0.0636891139967312,1699.0,125.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug_SMILES,calc_PCE_percent,SVM,0.6564319299540161,0.0515366406975386,0.4012093373152119,0.0813459268524467,2.345989301700173,0.0731015980391039,1.7963300129120578,0.0483332643482671,1700.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug,calc_PCE_percent,NN,0.4270032541761261,0.1386350558412985,-0.0103927617456063,0.2216490657340152,3.03041961952906,0.2664936009152052,2.3202073589487413,0.1765522958876254,1700.0,16.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug,calc_PCE_percent,BRT,0.6537699751919146,0.0788580161680584,0.3987886469549994,0.1223642850134997,2.34250710364334,0.1788045520729195,1.736730204777801,0.1124305424916323,1700.0,16.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug,calc_PCE_percent,RF,0.6034760786043977,0.050730655670849,0.3275462517010942,0.0765508051794926,2.4914806913146887,0.1070690444869689,1.842133804732724,0.0480109169415024,1700.0,16.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug,calc_PCE_percent,LSTM,0.6746346249289975,0.05973337432188,0.4199487245131562,0.0889702300201681,2.3321590068952536,0.1658980955498128,1.7150982061206763,0.0947022640532065,1699.0,424.0,calc_PCE_percent,,,,,
OPV_Min,5.0,manual_frag_aug,calc_PCE_percent,SVM,0.4132760695077267,0.1390158790407746,-0.0670344163567575,0.2377656914424604,3.1049224032462237,0.2117032134406804,2.291145936280796,0.1433461950106358,1700.0,16.0,calc_PCE_percent,,,,,
OPV_Min,5.0,SMILES,calc_PCE_percent,NN,0.6241672052765856,0.0590876893221866,0.3560537280625397,0.0797402202216058,2.462504218161256,0.1993911856926319,1.8348897235603083,0.1607351704227312,557.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,SMILES,calc_PCE_percent,BRT,0.6233983831731614,0.0489389638179318,0.3760111706075977,0.0601290267952033,2.4261381276116305,0.1826726457671233,1.8313125463123483,0.139392995770276,557.0,382.0,calc_PCE_percent,,,,,
OPV_Min,5.0,SMILES,calc_PCE_percent,RF,0.6591157872775928,0.0549169498678729,0.4286761663415596,0.0694894471408361,2.321162327706994,0.2074662431298653,1.7546479142824865,0.1434422557470973,557.0,382.0,calc_PCE_percent,,,,,
