Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
Swelling_Xu,7,PS_manual,SD,RF,0.42845892224377324,0.28186941920465547,0.26302741753306547,0.2653991829796307,7.789953315261549,3.332360369334907,5.074810462562632,1.6104122993190635,77
