fold,r,r2,rmse,mae
0.0,-0.005671239336207371,-0.11396422772124337,13.031625416440205,8.703348014821403
1.0,0.7042477539489551,0.41886651228374727,4.6825050295580795,4.001388871964247
2.0,0.7305403113292883,0.3242721710140454,8.361993230124236,5.683995077888672
3.0,0.381446262504163,0.1262811487664749,6.187743964841701,5.1999931135090645
4.0,0.7950193916164936,0.6031278917039169,4.078547136682831,3.2258112358133486
5.0,0.7822533367248908,0.4646716629432842,4.793305830929557,3.663458409822768
6.0,0.627509247315941,0.3546319516535137,5.638671273601798,4.523816007075346
