Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length
Swelling_Xu,7,Sum_of_Frags,SD,RF,0.5445475994062877,0.22657813205279562,0.2585254634373566,0.19328282933517224,6.930944982347929,2.7575693128262757,4.812457027133585,1.857249795590261,77,12
