fold,r,r2,rmse,mae
0.0,,-0.0009366428682979766,1.5606938696053143,1.3339667151908197
1.0,,-0.000804962995216929,1.5749043816641413,1.3407425199926253
2.0,,-0.00022770548631290133,1.5023057978304104,1.281241578078411
3.0,,-2.5487585930683565e-07,1.558290546710375,1.3095818777682515
4.0,,-0.0024029969077050684,1.617656058599089,1.3680189115264711
